0.000000000000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.330102851847188e-04	1.375354e+05	1.673961e-02	1.217112e-07
6.660205703694376e-04	1.351025e+05	3.347818e-02	2.477984e-07
9.990308555541563e-04	1.327540e+05	5.021574e-02	3.782616e-07
1.332041140738875e-03	1.304856e+05	6.695227e-02	5.131007e-07
1.665051425923594e-03	1.282933e+05	8.368777e-02	6.523159e-07
1.998061711108313e-03	1.261733e+05	1.004222e-01	7.959070e-07
2.331071996293031e-03	1.241222e+05	1.171557e-01	9.438742e-07
3.245357710578746e-03	1.196102e+05	1.630994e-01	1.363591e-06
4.159643424864461e-03	1.151177e+05	2.090064e-01	1.815589e-06
5.073929139150175e-03	1.108224e+05	2.548768e-01	2.299868e-06
5.988214853435890e-03	1.067702e+05	3.007105e-01	2.816428e-06
6.902500567721605e-03	1.029657e+05	3.465075e-01	3.365270e-06
7.816786282007319e-03	9.939910e+04	3.922679e-01	3.946392e-06
8.731071996293032e-03	9.605507e+04	4.379916e-01	4.559796e-06
9.531071996293028e-03	9.329261e+04	4.779494e-01	5.123121e-06
1.033107199629302e-02	9.033374e+04	5.178488e-01	5.732618e-06
1.113107199629302e-02	8.729882e+04	5.576900e-01	6.388287e-06
1.193107199629301e-02	8.426825e+04	5.974727e-01	7.090128e-06
1.273107199629301e-02	8.129442e+04	6.371971e-01	7.838141e-06
1.353107199629301e-02	7.841029e+04	6.768631e-01	8.632326e-06
1.433107199629300e-02	7.563547e+04	7.164708e-01	9.472682e-06
1.488821485343585e-02	7.376306e+04	7.440085e-01	1.008646e-05
1.544535771057871e-02	7.170539e+04	7.715064e-01	1.075939e-05
1.600250056772156e-02	6.952678e+04	7.989644e-01	1.149146e-05
1.655964342486442e-02	6.728033e+04	8.263826e-01	1.228268e-05
1.711678628200727e-02	6.500864e+04	8.537610e-01	1.313304e-05
1.767392913915012e-02	6.274501e+04	8.810996e-01	1.404254e-05
1.823107199629298e-02	6.051473e+04	9.083983e-01	1.501119e-05
1.828804248375798e-02	6.034993e+04	9.111869e-01	1.509839e-05
1.834501297122297e-02	6.016398e+04	9.139750e-01	1.519140e-05
1.840198345868797e-02	5.995745e+04	9.167627e-01	1.529022e-05
1.845895394615297e-02	5.973099e+04	9.195499e-01	1.539485e-05
1.851592443361797e-02	5.948524e+04	9.223366e-01	1.550530e-05
1.857289492108297e-02	5.922090e+04	9.251228e-01	1.562156e-05
1.862986540854797e-02	5.893867e+04	9.279086e-01	1.574363e-05
1.869660991118081e-02	5.874283e+04	9.311717e-01	1.585167e-05
1.876335441381365e-02	5.851321e+04	9.344342e-01	1.596963e-05
1.883009891644650e-02	5.825096e+04	9.376959e-01	1.609752e-05
1.889684341907934e-02	5.795735e+04	9.409571e-01	1.623534e-05
1.896358792171219e-02	5.763370e+04	9.442175e-01	1.638308e-05
1.903033242434503e-02	5.728140e+04	9.474773e-01	1.654075e-05
1.909707692697788e-02	5.690188e+04	9.507365e-01	1.670835e-05
1.915038470801962e-02	5.672992e+04	9.533390e-01	1.680487e-05
1.920369248906137e-02	5.653559e+04	9.559412e-01	1.690866e-05
1.925700027010311e-02	5.631955e+04	9.585428e-01	1.701972e-05
1.931030805114485e-02	5.608250e+04	9.611441e-01	1.713804e-05
1.936361583218659e-02	5.582517e+04	9.637449e-01	1.726363e-05
1.941692361322834e-02	5.554832e+04	9.663453e-01	1.739648e-05
1.947023139427008e-02	5.525274e+04	9.689452e-01	1.753660e-05
1.950919586705943e-02	5.512581e+04	9.708453e-01	1.761145e-05
1.954816033984878e-02	5.498173e+04	9.727452e-01	1.769216e-05
1.958712481263813e-02	5.482086e+04	9.746449e-01	1.777872e-05
1.962608928542748e-02	5.464362e+04	9.765443e-01	1.787115e-05
1.966505375821683e-02	5.445042e+04	9.784435e-01	1.796944e-05
1.970401823100618e-02	5.424172e+04	9.803424e-01	1.807359e-05
1.974298270379553e-02	5.401799e+04	9.822412e-01	1.818359e-05
1.978185379375852e-02	5.389253e+04	9.841351e-01	1.826107e-05
1.982072488372150e-02	5.374816e+04	9.860288e-01	1.834535e-05
1.985959597368449e-02	5.358528e+04	9.879223e-01	1.843645e-05
1.989846706364748e-02	5.340436e+04	9.898155e-01	1.853436e-05
1.993733815361046e-02	5.320588e+04	9.917085e-01	1.863908e-05
1.997620924357345e-02	5.299034e+04	9.936012e-01	1.875061e-05
2.001508033353644e-02	5.275829e+04	9.954937e-01	1.886895e-05
2.005321334588551e-02	5.265160e+04	9.973501e-01	1.894244e-05
2.009134635823459e-02	5.251712e+04	9.992062e-01	1.902629e-05
