Path Loss vs Range (Altitude=600.00 m)

Range(km)			Path Loss(dB)	Free-space loss(dB)

0.000000			-Inf			-Inf
0.200000			195.087740			58.470600
0.400000			195.041705			64.491200
0.600000			194.967628			68.013025
0.800000			194.867888			70.511800
1.000000			194.743446			72.450000
1.200000			194.594003			74.033625
1.400000			194.418868			75.372561
1.600000			194.217609			76.532400
1.800000			193.989994			77.555450
2.000000			193.735572			78.470600
2.200000			193.453446			79.298454
2.400000			193.142408			80.054225
2.600000			192.801162			80.749467
2.800000			192.428332			81.393161
3.000000			192.022303			81.992425
3.200000			191.581099			82.553000
3.400000			191.102408			83.079578
3.600000			190.583643			83.576050
3.800000			190.021941			84.045672
4.000000			189.414073			84.491200
4.200000			188.756393			84.914986
4.400000			188.044862			85.319054
4.600000			187.275115			85.705157
4.800000			186.442556			86.074825
5.000000			185.542469			86.429400
5.200000			184.570241			86.770067
5.400000			183.521712			87.097875
5.600000			182.393647			87.413761
5.800000			181.184285			87.718560
6.000000			179.893919			88.013025
6.200000			178.525429			88.297834
6.400000			177.084671			88.573599
6.600000			175.580608			88.840879
6.800000			174.025142			89.100178
7.000000			172.432659			89.351961
7.200000			170.819369			89.596650
7.400000			169.202576			89.834634
7.600000			167.599971			90.066272
7.800000			166.029033			90.291892
8.000000			164.506576			90.511800
8.200000			163.048430			90.726277
8.400000			161.669243			90.935586
8.600000			160.382327			91.139969
8.800000			159.199532			91.339653
9.000000			158.131054			91.534850
9.200000			157.185127			91.725757
9.400000			156.367522			91.912557
9.600000			155.680776			92.095425
9.800000			155.123091			92.274522
10.000000			154.686949			92.450000
10.200000			154.357702			92.622003
10.400000			154.112835			92.790667
10.600000			153.923114			92.956117
10.800000			153.756960			93.118475
11.000000			153.588097			93.277854
11.200000			153.403697			93.434360
11.400000			153.207997			93.588097
11.600000			153.018120			93.739160
11.800000			152.853976			93.887640
12.000000			152.727642			94.033625
12.200000			152.637166			94.177197
12.400000			152.567320			94.318434
12.600000			152.497388			94.457411
12.800000			152.412746			94.594199
13.000000			152.313347			94.728867
13.200000			152.212745			94.861479
13.400000			152.127982			94.992096
13.600000			152.067559			95.120778
13.800000			152.025519			95.247582
14.000000			151.985468			95.372561
14.200000			151.932301			95.495767
14.400000			151.863479			95.617250
14.600000			151.790603			95.737057
14.800000			151.729631			95.855234
15.000000			151.687818			95.971825
15.200000			151.657806			96.086872
15.400000			151.623539			96.200414
15.600000			151.573738			96.312492
15.800000			151.511716			96.423142
16.000000			151.452295			96.532400
16.200000			151.408443			96.640300
16.400000			151.379687			96.746877
16.600000			151.352461			96.852162
16.800000			151.312421			96.956186
17.000000			151.257991			97.058978
17.200000			151.201985			97.160569
17.400000			151.159324			97.260985
17.600000			151.132783			97.360253
17.800000			151.110250			97.458400
18.000000			151.076375			97.555450
18.200000			151.027919			97.651428
18.400000			150.977257			97.746356
18.600000			150.939967			97.840259
18.800000			150.919167			97.933157
19.000000			150.902245			98.025072
19.200000			150.873548			98.116025
19.400000			150.830771			98.206035
19.600000			150.787672			98.295121
19.800000			150.759729			98.383304
20.000000			150.747922			98.470600
20.200000			150.739177			98.557027
20.400000			150.717665			98.642603
20.600000			150.677025			98.727344
20.800000			150.633170			98.811267
21.000000			150.630315			98.894386
21.200000			150.631498			98.976717
21.400000			150.627809			99.058275
21.600000			150.606096			99.139075
21.800000			150.555690			99.219130
22.000000			150.537080			99.298454
22.200000			150.549291			99.377059
