Path Loss vs Range (Altitude=100.00 m)

Range(km)			Path Loss(dB)	Free-space loss(dB)

36.600000			166.054449			133.262047
36.800000			166.280130			133.309381
37.000000			166.518789			133.356460
37.200000			166.795048			133.403284
37.400000			167.063055			133.449857
37.600000			167.307177			133.496182
37.800000			167.517092			133.542261
38.000000			167.720292			133.588097
38.200000			167.888870			133.633692
38.400000			168.035613			133.679050
38.600000			168.133495			133.724171
38.800000			168.228211			133.769060
39.000000			168.250317			133.813717
39.200000			168.301726			133.858146
39.400000			168.339760			133.902350
39.600000			168.432140			133.946329
39.800000			168.527286			133.990087
40.000000			168.703140			134.033625
40.200000			168.857563			134.076946
40.400000			169.067040			134.120052
40.600000			169.296530			134.162946
40.800000			169.511096			134.205628
41.000000			169.715341			134.248102
41.200000			169.923305			134.290369
41.400000			170.173125			134.332432
41.600000			170.446415			134.374292
41.800000			170.763559			134.415951
42.000000			171.098570			134.457411
42.200000			171.428010			134.498674
42.400000			171.763374			134.539742
42.600000			172.060474			134.580617
42.800000			172.460932			134.621300
43.000000			172.914646			134.661794
43.200000			173.343720			134.702100
43.400000			173.739709			134.742220
43.600000			174.184948			134.782155
43.800000			174.686156			134.821907
44.000000			175.131661			134.861479
44.200000			175.451286			134.900870
44.400000			175.699431			134.940084
44.600000			175.981360			134.979122
44.800000			176.307834			135.017985
45.000000			176.744112			135.056675
45.200000			177.188398			135.095194
45.400000			177.588163			135.133542
45.600000			177.924791			135.171722
45.800000			178.213583			135.209735
46.000000			178.551465			135.247582
46.200000			179.010786			135.285265
46.400000			179.603262			135.322785
46.600000			180.392263			135.360143
46.800000			181.410721			135.397342
47.000000			182.541377			135.434382
47.200000			183.824802			135.471265
47.400000			185.232915			135.507992
47.600000			186.575084			135.544564
47.800000			187.988877			135.580983
48.000000			188.914919			135.617250
48.200000			189.253344			135.653366
48.400000			188.970474			135.689332
48.600000			188.225398			135.725150
48.800000			187.107101			135.760822
49.000000			186.067052			135.796347
49.200000			184.678592			135.831727
49.400000			183.358280			135.866964
49.600000			182.396571			135.902059
49.800000			181.354153			135.937012
50.000000			180.509098			135.971825
50.200000			179.861888			136.006499
50.400000			179.279912			136.041036
50.600000			178.727345			136.075435
50.800000			178.446943			136.109699
51.000000			177.928211			136.143829
51.200000			177.977492			136.177824
51.400000			177.931800			136.211687
51.600000			177.239542			136.245419
51.800000			178.490212			136.279020
52.000000			178.108126			136.312492
52.200000			177.963027			136.345835
52.400000			178.677595			136.379051
52.600000			176.454242			136.412140
52.800000			176.707909			136.445104
53.000000			177.160398			136.477942
53.200000			174.300124			136.510658
53.400000			174.297678			136.543250
53.600000			174.437595			136.575721
53.800000			173.502991			136.608071
54.000000			170.496195			136.640300
54.200000			173.137413			136.672411
54.400000			172.822178			136.704403
54.600000			170.230219			136.736278
54.800000			170.637878			136.768036
55.000000			170.838616			136.799679
55.200000			170.455926			136.831207
55.400000			170.193594			136.862620
55.600000			168.375654			136.893921
55.800000			166.855991			136.925109
56.000000			168.959504			136.956186
56.200000			167.715332			136.987151
56.400000			166.400769			137.018007
56.600000			167.595973			137.048754
56.800000			169.408470			137.079392
57.000000			168.782174			137.109922
57.200000			167.120254			137.140346
57.400000			166.064057			137.170663
57.600000			165.849878			137.200875
57.800000			166.298624			137.230982
58.000000			166.996727			137.260985
58.200000			167.768400			137.290885
58.400000			167.744471			137.320682
58.600000			167.264366			137.350377
58.800000			166.673161			137.379972
59.000000			166.313807			137.409465
59.200000			165.895611			137.438859
59.400000			165.295925			137.468154
59.600000			165.587756			137.497350
59.800000			165.798247			137.526449
60.000000			165.153606			137.555450
60.200000			166.149614			137.584355
60.400000			166.372410			137.613164
60.600000			166.987274			137.641878
60.800000			166.099815			137.670497
61.000000			166.922967			137.699022
61.200000			167.462745			137.727454
61.400000			169.815890			137.755793
61.600000			169.306513			137.784039
61.800000			167.956161			137.812195
62.000000			168.976548			137.840259
62.200000			170.887484			137.868233
62.400000			173.053561			137.896117
62.600000			175.113646			137.923912
62.800000			177.328258			137.951618
63.000000			179.123238			137.979236
63.200000			180.702585			138.006767
63.400000			181.409143			138.034210
63.600000			182.456018			138.061567
63.800000			183.995970			138.088839
64.000000			185.383834			138.116025
64.200000			186.596378			138.143126
64.400000			187.297589			138.170142
64.600000			187.679612			138.197075
64.800000			187.934583			138.223925
65.000000			188.138199			138.250692
65.200000			188.336929			138.277377
65.400000			188.483438			138.303980
65.600000			188.613188			138.330502
65.800000			188.672352			138.356943
66.000000			188.895936			138.383304
66.200000			188.961492			138.409585
66.400000			189.401968			138.435787
66.600000			189.543669			138.461910
66.800000			189.626191			138.487954
67.000000			190.315946			138.513921
67.200000			189.683278			138.539811
67.400000			189.772742			138.565623
67.600000			189.544435			138.591359
67.800000			190.266305			138.617019
68.000000			189.599605			138.642603
68.200000			187.262726			138.668113
68.400000			185.495270			138.693547
68.600000			185.911506			138.718907
68.800000			186.168448			138.744194
69.000000			186.422740			138.769407
69.200000			185.580322			138.794547
69.400000			184.021769			138.819615
69.600000			182.753201			138.844610
69.800000			181.996451			138.869534
70.000000			181.466289			138.894386
70.200000			181.151531			138.919167
70.400000			180.806710			138.943878
70.600000			180.361348			138.968519
70.800000			180.040984			138.993090
71.000000			179.838277			139.017592
71.200000			179.221721			139.042025
71.400000			179.180281			139.066389
71.600000			178.770902			139.090686
71.800000			178.104961			139.114914
72.000000			177.545866			139.139075
72.200000			177.200164			139.163169
72.400000			176.874220			139.187196
72.600000			176.180932			139.211158
72.800000			175.854534			139.235053
73.000000			175.528404			139.258882
73.200000			175.133390			139.282647
73.400000			175.319435			139.306346
73.600000			176.320512			139.329981
73.800000			175.927147			139.353552
74.000000			175.090940			139.377059
74.200000			174.122636			139.400503
74.400000			174.182873			139.423884
74.600000			174.125018			139.447202
74.800000			173.694229			139.470457
75.000000			173.917878			139.493650
75.200000			173.833984			139.516782
75.400000			173.738984			139.539852
75.600000			173.562830			139.562861
75.800000			173.030094			139.585809
76.000000			173.096680			139.608697
76.200000			172.919406			139.631525
76.400000			172.187563			139.654292
76.600000			170.935181			139.677000
76.800000			171.862373			139.699649
77.000000			171.345601			139.722240
77.200000			169.479028			139.744771
77.400000			167.615695			139.767244
77.600000			167.379486			139.789660
77.800000			168.865241			139.812017
78.000000			169.295480			139.834317
78.200000			169.227259			139.856560
78.400000			169.210995			139.878746
78.600000			169.236883			139.900876
78.800000			172.021255			139.922949
79.000000			169.790520			139.944967
79.200000			170.841763			139.966929
79.400000			171.661622			139.988835
79.600000			169.534540			140.010686
79.800000			168.313840			140.032483
80.000000			Inf			140.054225
80.200000			Inf			140.075912
80.400000			Inf			140.097546
80.600000			Inf			140.119126
80.800000			Inf			140.140652
81.000000			Inf			140.162125
81.200000			Inf			140.183546
81.400000			Inf			140.204913
81.600000			Inf			140.226228
81.800000			Inf			140.247491
82.000000			Inf			140.268702
82.200000			Inf			140.289861
82.400000			Inf			140.310969
82.600000			Inf			140.332026
82.800000			Inf			140.353032
83.000000			Inf			140.373987
83.200000			Inf			140.394892
83.400000			Inf			140.415746
83.600000			Inf			140.436551
83.800000			Inf			140.457305
84.000000			Inf			140.478011
84.200000			Inf			140.498667
84.400000			Inf			140.519274
84.600000			Inf			140.539832
84.800000			Inf			140.560342
85.000000			Inf			140.580804
85.200000			Inf			140.601217
85.400000			Inf			140.621583
85.600000			Inf			140.641900
85.800000			Inf			140.662171
86.000000			Inf			140.682394
86.200000			Inf			140.702570
86.400000			Inf			140.722700
86.600000			Inf			140.742783
86.800000			Inf			140.762820
87.000000			Inf			140.782810
87.200000			Inf			140.802755
87.400000			Inf			140.822654
87.600000			Inf			140.842507
87.800000			Inf			140.862315
88.000000			Inf			140.882079
88.200000			Inf			140.901797
88.400000			Inf			140.921470
88.600000			Inf			140.941100
88.800000			Inf			140.960684
89.000000			Inf			140.980225
89.200000			Inf			140.999722
89.400000			Inf			141.019175
89.600000			Inf			141.038585
89.800000			Inf			141.057952
90.000000			Inf			141.077275
90.200000			Inf			141.096556
90.400000			Inf			141.115794
90.600000			Inf			141.134989
90.800000			Inf			141.154142
91.000000			Inf			141.173253
91.200000			Inf			141.192322
91.400000			Inf			141.211349
91.600000			Inf			141.230335
91.800000			Inf			141.249279
92.000000			Inf			141.268182
92.200000			Inf			141.287044
92.400000			Inf			141.305865
92.600000			Inf			141.324645
92.800000			Inf			141.343385
93.000000			Inf			141.362084
93.200000			Inf			141.380743
93.400000			Inf			141.399363
93.600000			Inf			141.417942
93.800000			Inf			141.436482
94.000000			Inf			141.454982
94.200000			Inf			141.473443
94.400000			Inf			141.491865
94.600000			Inf			141.510248
94.800000			Inf			141.528592
95.000000			Inf			141.546897
95.200000			Inf			141.565164
95.400000			Inf			141.583393
95.600000			Inf			141.601583
95.800000			Inf			141.619735
96.000000			Inf			141.637850
96.200000			Inf			141.655927
96.400000			Inf			141.673966
96.600000			Inf			141.691968
96.800000			Inf			141.709932
97.000000			Inf			141.727860
97.200000			Inf			141.745750
97.400000			Inf			141.763604
97.600000			Inf			141.781421
97.800000			Inf			141.799202
98.000000			Inf			141.816947
98.200000			Inf			141.834655
98.400000			Inf			141.852327
98.600000			Inf			141.869963
98.800000			Inf			141.887564
99.000000			Inf			141.905129
99.200000			Inf			141.922659
99.400000			Inf			141.940153
99.600000			Inf			141.957612
99.800000			Inf			141.975036
100.000000			Inf			141.992425
